CDDS6 0.668329 0.0389844 3.13874e+07 8.38512e+06 0.654728 0.0395185 1.1393e+08 1.90041e+07 
CDDS30 0.525698 0.0364902 6.1055e+08 7.34428e+07 0.584248 0.03894 5.64885e+08 7.65477e+07 
CDDS31 0.895378 0.0412751 4.89019e+08 7.49802e+07 0.740599 0.0490367 1.07789e+08 1.59032e+07 
